-1.288256,1.260300,99.232325,-0.055683,0.287696,-0.146489,-1.297743,-1.207896,100.584573,0.098630,0.273037,0.146910
-1.267756,1.259666,99.236801,-0.055522,0.307128,-0.146715,-1.274407,-1.238919,100.581404,0.095344,0.291927,0.147739
-1.246979,1.259303,99.241224,-0.055359,0.326687,-0.146937,-1.257462,-1.206971,100.575280,0.098352,0.311779,0.147404
-1.225789,1.258674,99.245515,-0.055200,0.346378,-0.147159,-1.233576,-1.238812,100.573229,0.094991,0.330922,0.148235
-1.204274,1.258336,99.249745,-0.055037,0.366193,-0.147376,-1.216599,-1.206139,100.568351,0.098094,0.350899,0.147886
-1.182302,1.257696,99.253709,-0.054876,0.386137,-0.147597,-1.192217,-1.238754,100.567792,0.094666,0.370172,0.148711
-1.160427,1.257340,99.258178,-0.054714,0.406119,-0.147815,-1.174746,-1.205456,100.563552,0.097854,0.390298,0.148347
-1.138369,1.256657,99.262922,-0.054556,0.426110,-0.148034,-1.149507,-1.238753,100.563727,0.094368,0.409773,0.149168
-1.116073,1.256298,99.267686,-0.054395,0.446122,-0.148242,-1.131301,-1.204916,100.559477,0.097626,0.430104,0.148794
-1.093430,1.255624,99.272369,-0.054238,0.466139,-0.148451,-1.105160,-1.238753,100.559777,0.094090,0.449797,0.149617
-1.070377,1.255289,99.276702,-0.054077,0.486109,-0.148647,-1.086408,-1.204432,100.555482,0.097407,0.470296,0.149239
-1.046618,1.254605,99.280289,-0.053921,0.505875,-0.148843,-1.059221,-1.238724,100.555468,0.093829,0.490210,0.150060
-1.021322,1.254214,99.282059,-0.053769,0.524873,-0.149018,-1.039780,-1.204027,100.550929,0.097194,0.510906,0.149678
-0.986833,1.253161,99.273810,-0.053656,0.540225,-0.149132,-1.011694,-1.238722,100.551297,0.093587,0.531009,0.150511
-1.322995,1.260797,99.668999,-0.052877,0.620211,-0.151210,-0.991396,-1.203254,100.544750,0.096978,0.551810,0.149978
-0.434862,1.243061,98.910070,-0.053682,0.557083,-0.146958,-0.976917,-1.238053,100.537621,0.093358,0.575576,0.151078
-1.043955,1.253137,99.381404,-0.053076,0.601042,-0.148768,-0.907905,-1.205223,100.515542,0.096785,0.591701,0.151295
-0.962198,1.254185,99.317158,-0.052809,0.629567,-0.148652,-0.925559,-1.237710,100.547078,0.093060,0.613726,0.151712
-0.885754,1.252866,99.299878,-0.052595,0.653692,-0.149053,-0.892727,-1.201744,100.524577,0.096617,0.634694,0.150765
-0.842840,1.250795,99.296951,-0.052416,0.675311,-0.149441,-0.863056,-1.238209,100.527449,0.092945,0.655485,0.151284
-0.815958,1.249548,99.302140,-0.052253,0.696200,-0.149785,-0.841575,-1.203383,100.526262,0.096416,0.676679,0.150671
-0.791098,1.248412,99.307897,-0.052096,0.716963,-0.150078,-0.810046,-1.238677,100.525978,0.092789,0.697562,0.151317
-0.765814,1.248014,99.313184,-0.051933,0.737823,-0.150304,-0.788235,-1.203773,100.522438,0.096213,0.718982,0.150839
-0.739693,1.247401,99.317539,-0.051765,0.758829,-0.150493,-0.755678,-1.238592,100.519565,0.092604,0.740080,0.151576
-0.712911,1.247229,99.321107,-0.051588,0.779981,-0.150634,-0.733398,-1.203707,100.514926,0.096011,0.761680,0.151180
-0.685630,1.246663,99.324030,-0.051407,0.801261,-0.150760,-0.700354,-1.238328,100.511129,0.092417,0.782960,0.151966
-0.657933,1.246447,99.326454,-0.051220,0.822651,-0.150860,-0.677711,-1.203565,100.506188,0.095812,0.804710,0.151604
-0.629927,1.245808,99.328526,-0.051033,0.844138,-0.150963,-0.644260,-1.238027,100.502080,0.092237,0.826141,0.152399
-0.601658,1.245519,99.330353,-0.050841,0.865711,-0.151054,-0.621294,-1.203477,100.497271,0.095616,0.848019,0.152040
-0.573188,1.244819,99.332032,-0.050650,0.887358,-0.151159,-0.587481,-1.237742,100.493123,0.092068,0.869583,0.152820
-0.544515,1.244480,99.333602,-0.050455,0.909072,-0.151259,-0.564215,-1.203483,100.488664,0.095423,0.891568,0.152447
-0.515704,1.243744,99.335133,-0.050261,0.930845,-0.151376,-0.530101,-1.237490,100.484574,0.091909,0.913253,0.153200
-0.486726,1.243371,99.336632,-0.050065,0.952668,-0.151492,-0.506566,-1.203588,100.480577,0.095234,0.935331,0.152810
-0.457647,1.242615,99.338141,-0.049871,0.974533,-0.151625,-0.472138,-1.237274,100.476522,0.091759,0.957109,0.153534
-0.428454,1.242220,99.339694,-0.049674,0.996441,-0.151757,-0.448402,-1.203781,100.473014,0.095048,0.979261,0.153128
-0.399188,1.241453,99.341316,-0.049479,1.018387,-0.151904,-0.413810,-1.237092,100.469036,0.091618,1.001130,0.153827
-0.369822,1.241045,99.342967,-0.049282,1.040368,-0.152048,-0.389871,-1.204045,100.465997,0.094865,1.023347,0.153411
-0.340399,1.240276,99.344655,-0.049087,1.062371,-0.152205,-0.355058,-1.236936,100.461962,0.091483,1.045281,0.154090
-0.310901,1.239860,99.346364,-0.048890,1.084396,-0.152356,-0.331017,-1.204357,100.459390,0.094685,1.067544,0.153671
-0.281450,1.239094,99.348173,-0.048696,1.106451,-0.152517,-0.296120,-1.236800,100.455344,0.091354,1.089537,0.154338
-0.251868,1.238675,99.349999,-0.048500,1.128515,-0.152671,-0.271974,-1.204707,100.453201,0.094508,1.111836,0.153923
-0.222313,1.237912,99.351852,-0.048306,1.150595,-0.152833,-0.237021,-1.236678,100.449100,0.091229,1.133877,0.154583
-0.192746,1.237489,99.353868,-0.048111,1.172690,-0.152988,-0.212788,-1.205086,100.447424,0.094334,1.156200,0.154178
-0.163174,1.236735,99.355883,-0.047918,1.194789,-0.153151,-0.177824,-1.236560,100.443198,0.091108,1.178276,0.154833
-0.133622,1.236314,99.357973,-0.047723,1.216900,-0.153307,-0.153592,-1.205484,100.441930,0.094161,1.200614,0.154440
-0.104113,1.235573,99.360106,-0.047532,1.239009,-0.153471,-0.118636,-1.236448,100.437552,0.090990,1.222715,0.155094
-0.074584,1.235152,99.362244,-0.047338,1.261123,-0.153628,-0.094424,-1.205889,100.436674,0.093991,1.245058,0.154714
-0.045173,1.234422,99.364492,-0.047147,1.283234,-0.153794,-0.059515,-1.236343,100.432147,0.090876,1.267176,0.155368
-0.015729,1.234002,99.366741,-0.046955,1.305346,-0.153955,-0.035351,-1.206300,100.431656,0.093823,1.289516,0.155004
0.013599,1.233282,99.369078,-0.046765,1.327450,-0.154124,-0.000518,-1.236237,100.426983,0.090763,1.311641,0.155660
0.042933,1.232863,99.371436,-0.046573,1.349554,-0.154290,0.023572,-1.206716,100.426878,0.093656,1.333972,0.155312
0.072717,1.232171,99.372541,-0.046383,1.371859,-0.154462,0.058313,-1.236124,100.421964,0.090652,1.356098,0.155970
0.102842,1.231779,99.372967,-0.046187,1.394389,-0.154638,0.082353,-1.207110,100.422084,0.093492,1.378414,0.155639
0.133066,1.231070,99.373412,-0.045994,1.416950,-0.154826,0.116959,-1.236023,100.417082,0.090544,1.400535,0.156295
0.163459,1.230609,99.373963,-0.045801,1.439428,-0.155010,0.140904,-1.207568,100.417949,0.093330,1.422814,0.155979
0.193280,1.229866,99.375060,-0.045615,1.461829,-0.155198,0.175231,-1.235971,100.413381,0.090440,1.444922,0.156642
0.222803,1.229414,99.376710,-0.045428,1.484160,-0.155382,0.199093,-1.208070,100.414975,0.093167,1.467162,0.156352
0.252079,1.228720,99.378610,-0.045246,1.506417,-0.155566,0.233305,-1.235908,100.410356,0.090335,1.489244,0.157027
0.281085,1.228320,99.380975,-0.045062,1.528628,-0.155748,0.256957,-1.208520,100.412466,0.093004,1.511454,0.156768
0.309870,1.227690,99.383517,-0.044883,1.550800,-0.155932,0.291073,-1.235806,100.407649,0.090226,1.533516,0.157457
0.338698,1.227332,99.386196,-0.044702,1.572925,-0.156115,0.314661,-1.208890,100.410045,0.092842,1.555685,0.157228
0.367219,1.226739,99.389016,-0.044524,1.595026,-0.156304,0.348530,-1.235666,100.405041,0.090116,1.577723,0.157930
0.396266,1.226409,99.390535,-0.044341,1.617407,-0.156494,0.372411,-1.209199,100.406488,0.092678,1.600076,0.157722
0.425795,1.225873,99.390769,-0.044155,1.640234,-0.156697,0.406729,-1.235449,100.399328,0.090000,1.622633,0.158435
0.456634,1.225512,99.389734,-0.043965,1.663223,-0.156902,0.432575,-1.209455,100.396881,0.092503,1.646023,0.158251
